X,Y,OBJECTID,Estate_Name_en,Estate_Name_zh_Hant,District_Name_en,District_Name_zh_Hant,Region_Name_en,Region_Name_zh_Hant,Latitude,Longitude,Type_of_Estate_en,Type_of_Estate_zh_Hant,Year_of_Intake_en,Type_s__of_Block_s__en,Type_s__of_Block_s__zh_Hant,No__of_Blocks,Name_of_Block_s__en,Name_of_Block_s__zh_Hant,No__of_Rental_Flats_en,No__of_Rental_Flats_zh_Hant,Flat_Size__m2__en,Estate_Management_Advisory_Comm,Estate_Management_Advisory_Co_1,District_Tenancy_Management_Off,District_Tenancy_Management_O_1,Property_Management_en,Property_Management_zh_Hant,Carpark_Management_en,Carpark_Management_zh_Hant,Estate_Website,Further_Information_en,Further_Information_zh_Hant
114.23978000000011,22.29491,205,Lei Yue Mun Estate,鯉魚門邨,Kwun Tong,觀塘,Kowloon East,九龍東,22.29491,114.23978,Public Rental Housing,租住屋邨,,"Harmony 1, Non-standard ",和諧一型、非標準型,5,Lei Sang House<br>Lei Ye House<br>Lei Hing House<br>Lei Lung House<br>Lei Wong House,"鯉生樓
鯉意樓
鯉興樓
鯉隆樓
鯉旺樓",3 600 ﻿As at 31.3.2019,3 600 截至2019年3月31日的情況,14.2 - 43.3,Formed,已成立,"Housing Department Lei Yue Mun Estate Office<br>G/F, Lei Ye House, Lei Yue Mun Esate, Kowloon<br>Telephone: 2246 5500<br>Fax: 2246 5510","房屋署鯉魚門邨辦事處
九龍鯉魚門邨鯉意樓地下
電話：2246 5500
傳真：2246 5510","Housing Department Lei Yue Mun Estate Office<br>G/F, Lei Ye House, Lei Yue Mun Esate, Kowloon<br>Telephone: 2246 5500<br>Fax: 2246 5510","房屋署鯉魚門邨辦事處
九龍鯉魚門邨鯉意樓地下
電話：2246 5500
傳真：2246 5510","Synergis Management Services Limited<br>Hsin ChongCentre, 107-109 Wai Yip Street,<br>Kwun Tong, Kowloon<br>Telephone: 2579 8313 <br>Fax: 2751 8784 <br>E-mail: hacp@synergis.com.hk","新昌管理集團有限公司
香港九龍觀塘偉業街107-109號新昌中心
電話: 2579 8313
傳真: 2751 8784 
電郵: hacp@synergis.com.hk",,-,-
114.22553,22.33163,206,Shun Lee Estate,順利邨,Kwun Tong,觀塘,Kowloon East,九龍東,22.33163,114.22553,Public Rental Housing,租住屋邨,1978,"Old Slab, Twin Tower",舊長型、雙塔式,7,Lee Yat House<br>Lee Cheung House<br>Lee Foo House<br>Lee Hong House<br>Lee Ming House<br>Lee Hang House<br>Lee Yip House,"利溢樓
利祥樓
利富樓
利康樓
利明樓
利恆樓
利業樓",4 500 ﻿As at 31.3.2019,4 500 截至2019年3月31日的情況,27.8 - 39.9,Formed,已成立,"Housing Department Kowloon East (5) District Tenancy Management<br>G/F, Lee Foo House, Shun Lee Estate, Kwun Tong, Kowloon<br>Telephone: 2341 8286<br>Fax: 2763 6066","房屋署東九龍(五)區租約事務管理處
九龍觀塘順利邨利富樓地下
電話：2341 8286
傳真：2763 6066","Top One Limited<br>G/F, Lee Foo House, Shun Lee Estate, Kwun Tong, Kowloon<br>Telephone: 2341 8286<br>Fax: 2169 0811","翔俊有限公司
九龍觀塘順利邨利富樓地下
電話：2341 8286
傳真：2169 0811",Owned and operated by private corporation,由私營機構擁有及營運,-,-,-
114.26351,22.30706,207,Yee Ming Estate,怡明邨,Sai Kung,西貢,New Territories East,新界東,22.30706,114.26351,Public Rental Housing,租住屋邨,2014,Non-standard Block,非標準型,3,Yee Yan House<br>Yee Yuet House<br>Yee Ching House<br>,"怡茵樓
怡悅樓
怡情樓
",2 100 ﻿As at 31.3.2019,2 100 截至2019年3月31日的情況,14.05 - 37.47,,,"Kowloon West & Sai Kung District Tenancy Management Office(10)<br>G/F., Kin Hei House, Kin Ming Estate, Tseung Kwan O<br>Telephone : 2706 8201<br>Fax : 2701 0570<br>","西九龍及西貢區租約事務管理處(十)
將軍澳健明邨健曦樓地下
電話：2706 8201
傳真：2701 0570
","Good Yield Property Management Limited<br>G/F, Yee Yan House,<br>Yee Ming Estate, Tseung Kwan O<br>Telephone : 2331 3569<br>Fax : 2331 3935<br>","高耀物業服務辦事處
怡明邨怡茵樓地下
電話：2331 3569 
傳真：2331 3935
","Good Yield Property Management Limited<br>G/F, Yee Yan House,<br>Yee Ming Estate, Tseung Kwan O<br>Telephone : 2331 3569<br>Fax : 2331 3935<br>","高耀物業服務辦事處
怡明邨怡茵樓地下
電話：2331 3569 
傳真：2331 3935
",-,-,-
113.96761,22.386862,209,Lung Yat Estate,龍逸邨,Tuen Mun,屯門,New Territories West,新界西,22.386862,113.96761,Public Rental Housing,租住屋邨,2013,Non-Standard,非標準型,2,Kin Lung House<br>Hong Lung House,"健龍樓
康龍樓 
",1 000 ﻿As at 31.3.2019,1 000 截至2019年3月31日的情況,14.05-37.08,Not Yet Formed,未成立,"Tuen Mun North District Tenancy Management Office<br>5/F., Ancillary Facilities Block, Fu Tai Estate, Tuen Mun<br>Telephone: 2644 0201  <br>Fax: 2465 0561<br>","屯門北區租約事務管理處  
屯門富泰邨服務設施大樓5樓
電話 : 2644 0201  
傳真 : 2465 0561
","Nice Property Management Ltd<br>Wing C, G/F, Hong Lung House, Lung Yat Estate, Tuen Mun<br>Telephone: 2453 7333 <br>Fax: 2453 7133<br>","嘉怡物業管理有限公司 
屯門龍逸邨康龍樓地下C翼
電話 : 2453 7333
傳真 : 2453 7133
","Nice Property Management Ltd<br>Wing C, G/F, Hong Lung House, Lung Yat Estate, Tuen Mun<br>Telephone: 2453 7333 <br>Fax: 2453 7133<br>","嘉怡物業管理有限公司 
屯門龍逸邨康龍樓地下C翼
電話 : 2453 7333
傳真 : 2453 7133
",,,
114.193375,22.387539,210,Fung Wo Estate,豐和邨,Sha Tin,沙田,New Territories East,新界東,22.387539,114.193375,Public Rental Housing,租住屋邨,2013,Non-standard Block,非標準型,3,Wo Yue House<br>Wo On House<br>Wo Shun House<br>,"和悅樓
和安樓
和順樓",1 600 ﻿As at 31.3.2019,1 600 截至2019年3月31日的情況,14.05-37.01,Not Yet Formed,未成立,"Tai Po, North & Shatin District Tenancy Management Office (2)<br>Market Podium, Pok Hong Estate, Shatin, N.T., Hong Kong<br>Telephone:2648 1312<br>Fax :2649 1648<br>","大埔、北區及沙田區租約事務管理處(二)
新界沙田博康邨博康街市平台
電話:2648 1312
傳真:2649 1648
","Easy Living Property Service Management Office<br>G/F., Wo Yue House, Fung Wo Estate, Shatin N.T.<br>Telephone:2619 0880<br>Fax :2641 7088<br>","宜居物業管理有限公司
豐和邨物業服務辦事處
新界沙田豐和邨和悅樓地下
電話:2619 0880
傳真:2641 7088
","Easy Living Property Service Management Office<br>G/F., Wo Yue House, Fung Wo Estate, Shatin N.T.<br>Telephone:2619 0880<br>Fax :2641 7088<br>","宜居物業管理有限公司
豐和邨物業服務辦事處
新界沙田豐和邨和悅樓地下
電話:2619 0880
傳真:2641 7088
",,,
114.16543,22.447039,211,Po Heung Estate,寶鄉邨,Tai Po,大埔,New Territories East,新界東,22.447039,114.16543,Public Rental Housing,租住屋邨,2016,Non-standard domestic Block,非標準設計型,2,Po Hing House<br>Po Shun House,"寶興樓
寶順樓",500 ﻿As at 31.3.2019,500 截至2019年3月31日的情況,14 - 37.7,Not Yet Formed,未成立,"Tai Po, North & Shatin District Tenancy Management Office (7)<br>2/F, On Wo House, Tai Wo Estate, Tai Po, N.T.<br>Telephone : 2657 2808<br>Fax : 2657 8660","大埔、北區及沙田區租約事務管理處(七)
新界大埔太和邨安和樓二樓
電話 : 2657 2808
傳真 : 2657 8660
","Modern Living Property Management Limited<br>Podium Level 1, Po Heung Estate, Tai Po, N.T.<br>Telphone : 3743 1494<br>Fax : 3743 1495<br>Website : www.modernliving.com.hk","雅居物業管理有限公司
新界大埔寶鄉邨第一層平台
電話 : 3743 1494
傳真 : 3743 1495
網站 : www.modernliving.com.hk
","Modern Living Property Management Limited<br>Podium Level 1, Po Heung Estate, Tai Po, N.T.<br>Telphone : 3743 1494<br>Fax : 3743 1495<br>Website : www.modernliving.com.hk","雅居物業管理有限公司
新界大埔寶鄉邨第一層平台
電話 : 3743 1494
傳真 : 3743 1495
網站 : www.modernliving.com.hk",,,
114.15684,22.34159,212,So Uk Estate,蘇屋邨,Sham Shui Po,深水埗,Kowloon West,九龍西,22.34159,114.15684,Public Rental Housing,租住屋邨,,Non-standard,非標準型,6,Orchid House<br>Marigold House<br>Peony House<br>Cedar House<br>Willow House<br>Cherry House<br>Camellia House<br>Lotus House<br>Lily House<br>Larkspur House<br>Gladiolus House<br>Carnation House<br>Azalea House<br>Begonia House,"蘭花樓
壽菊樓
牡丹樓
金松樓
綠柳樓
櫻桃樓
茶花樓
荷花樓
百合樓
彩雀樓
劍蘭樓
石竹樓
杜鵑樓
海棠樓",7 000 ﻿As at 31.3.2019,7 000 截至2019年3月31日的情況,14.05-36.8,Not Yet Formed,未成立,"Kowloon West & Sai Kung District Tenancy Management Office(11)<br>G/F, Estate Management Office Building, So Uk Estate, Shamshuipo, Kowloon<br>Tel: 2385 2002<br>Fax: 2385 2018","西九龍及西貢區租約事務管理處(十一)
九龍深水埗蘇屋邨辦事處大樓地下
電話: 2385 2002
傳真: 2385 2018","Kai Fu Property Services Company Limited<br>G/F, Estate Management Office Building, So Uk Estate, Shamshuipo, Kowloon<br>Tel: 3709 7507<br>Fax: 3907 0447<br>Email: sok@kaifupsc.com.hk","佳富物業服務有限公司     
九龍深水埗蘇屋邨辦事處大樓地下
電話: 3709 7507
傳真: 3907 0447
電郵: sok@kaifupsc.com.hk","Wilson Parking (Holdings) Limited<br>Room 2901, Metroplaza Tower 1, Hing Fong Road, Kwai Chung, N.T. <br>Tel: 2830 3845<br>Fax: 2428 6026<br>Email: info@wilsonparking.com.hk","威信停車場管理(控股)有限公司
葵涌興芳路新都會廣場第一座2901室
電話: 2830 3845
傳真: 2428 6026
電郵: info@wilsonparking.com.hk",,,
114.236490000000117,22.264769,213,Wah Ha Estate,華廈邨,Eastern,東區,Hong Kong Island,香港島,22.264769,114.23649,Public Rental Housing,租住屋邨,2016,Non Standard,非標準型,1,Wah Yan House,華欣樓,200 ﻿As at 31.3.2019,200 截至2019年3月31日的情況,17.66 - 38.08,Not Yet Formed,未成立,"Hing Wah (II) Estate Office <br>Room 701-710, On Hing House, Hing Wah (II) Estate, Chai Wan, Hong Kong","興華(二)邨辦事處  
香港柴灣興華(二)邨安興樓701-710室 
電話: 2557 0115 
傳真: 2515 1975","Creative Property Services Consultants Ltd.<br>G/F, Wah Yan House, Wah Ha Estate, Chai Wan, Hong Kong.<br>Tel: 2563 2112<br>Fax: 3747 8818","創毅物業服務顧問有限公司
香港柴灣華廈邨華欣樓地下
電話: 2563 2112
傳真: 3747 8818","Creative Property Services Consultants Ltd.<br>G/F, Wah Yan House, Wah Ha Estate, Chai Wan, Hong Kong.<br>Tel: 2563 2112<br>Fax: 3747 8818","創毅物業服務顧問有限公司
香港柴灣華廈邨華欣樓地下
電話: 2563 2112
傳真: 3747 8818",,Grade II Historic Building,二級歷史建築
114.157,22.33449,214,Cheung Sha Wan Estate,長沙灣邨,Sham Shui Po,深水埗,Kowloon West,九龍西,22.33449,114.157,Public Rental Housing,租住屋邨,2013,Non-Standard Design (NSD),非標準型,2,Cheung Yan House<br>Cheung Tai House<br>,"長欣樓
長泰樓
",1 400 ﻿As at 31.3.2019,1 400 截至2019年3月31日的情況,14.05 -39.72,Formed,已成立,"Kowloon West & Sai Kung District Tenancy Management Office(3)<br>G/F., Lai Mei House, Lai Kok Estate, Sham Shui Po, Kowloon<br>Tel: 2361 0070 <br>(24-Hr Telephone 2327 2775) <br>Fax: 2148 2463<br>","西九龍及西貢區租約事務管理處(三)
深水埗麗閣邨麗薇樓地下
電話: 2361 0070
(24小時電話：2327 2775)
傳真：2148 2463
","China Overseas Property Services Ltd.<br>1/F., Cheung Tai House, Cheung Sha Wan Estate, Shum Shui Po, Kowloon<br>Tel.: 2327 2775<br>Fax: 2327 2119<br>","中國海外物業服務有限公司
九龍深水埗長沙灣邨長泰樓1樓
電話：2327 2775
傳真：2327 2119
","China Overseas Property Services Ltd.<br>1/F., Cheung Tai House, Cheung Sha Wan Estate, Shum Shui Po, Kowloon<br>Tel.: 2327 2775<br>Fax: 2327 2119<br>","中國海外物業服務有限公司
九龍深水埗長沙灣邨長泰樓1樓
電話：2327 2775
傳真：2327 2119
",-,-,-
113.99781,22.43776,215,Hung Fuk Estate,洪福邨,Yuen Long,元朗,New Territories West,新界西,22.43776,113.99781,Public Rental Housing,租住屋邨,2015,Non-standard,非標準型,9,Hung Foon House<br>Hung Yan House<br>Hung Hei House<br>Hung Lok House<br>Hung Long House<br>Hung Yat House<br>Hung Yuet House<br>Hung Cheong House<br>Hung Shing House<br>,"洪歡樓
洪欣樓 
洪喜樓 
洪樂樓
洪塱樓 
洪溢樓 
洪悅樓 
洪昌樓 
洪盛樓
",4 900 ﻿As at 31.3.2019,4 900 截至2019年3月31日的情況,14.05-37.86,Formed,已成立,"Yuen Long District Tenancy Management Office (1)<br>G/F, Chuen Shui House, Shui Pin Wai Estate, Yuen Long<br>Telephone: 2442 2461<br>Fax: 2477 3284<br>","元朗區租務事務管理處(一)
元朗水邊圍邨泉水樓地下
電話︰2442 2461
傳真︰2477 3284
","Shui On Properties Management Limited<br>G/F, Hung Foon House, Hung Fuk Estate, Yuen Long<br>Telephone: 2285 9755<br>Fax: 2285 3284<br>","瑞安物業管理有限公司
元朗洪福邨洪歡樓地下
電話︰2285 9755
傳真︰2285 9831
","Creative Property Services Consultants Limited<br>G/F, Ancillary Facilities Block, Hung Fuk Estate<br>Telephone:  2259 3364<br>Fax: 2487 7356<br>","創毅物業服務顧問有限公司
元朗洪福邨服務設施大樓地下
電話︰2259 3364
傳真︰2487 7356
",-,-,-
114.193760000000111,22.332422,216,Tung Wui Estate,東匯邨,Wong Tai Sin,黃大仙,Kowloon East,九龍東,22.332422,114.19376,Public Rental Housing,租住屋邨,2012,Non-Standard Block,非標準型,2,Wui Yan House<br>Wui Sum House,"匯仁樓
匯心樓",1 300 ﻿As at 31.3.2019,1 300 截至2019年3月31日的情況,14.03 - 39.66,Not Yet Formed,未成立,"Wong Tai Sin District Tenancy Management Office (4)<br>Podium, Temple Mall North, 136 Lung Cheung Road, Wong Tai Sin<br>Telephone: 3572 0040<br>Fax: 3572 0044<br>","黃大仙區租約事務管理處(四)
黃大仙龍翔道136號黃大仙中心北館平台
電話: 3572 0040
傳真: 3572 0044
","Pioneer Management Limited<br>1/F Wui Yan House,<br>Tung Wui Estate<br>Telephone: 2590 0880<br>Fax: 2590 0339","領先管理有限公司
東匯邨匯仁樓1樓
電話: 2590 0880
傳真: 2590 0339",Pioneer Management Limited,領先管理有限公司,-,-,-
114.12528,22.36264,217,Kwai Luen Estate,葵聯邨,Kwai Tsing,葵青,New Territories West,新界西,22.36264,114.12528,Public Rental Housing,租住屋邨,2011,Non-standard,非標準型,4,Luen Hei House<br>Luen Yan House<br>Luen Yat House<br>Luen Yuet House,"聯喜樓
聯欣樓
聯逸樓
聯悅樓",3 000 ﻿As at 31.3.2019,3 000 截至2019年3月31日的情況,14.12-41.47,Formed,已成立,"Kwai Chung Estate Office (1) <br>G/F, Ha Kwai House, Kwai Chung Estate <br>T : 3617 9201 <br>F : 3617 9200","葵涌邨辦事處(一)
葵涌邨夏葵樓地下
電話 : 3617 9201
傳真 : 3617 9200","Good Excel Property Consultants Ltd.<br>G/F, Luen Yan House, Kwai Luen Estate, Kwai Chung, N.T.<br>Tel : 2668 0388<br>Fax : 2668 0186 <br>Email: semkse@goodexcel.com.hk","卓安物業顧問有限公司
新界葵涌葵聯邨聯欣樓地下
電話 : 2668 0388
傳真 : 2668 0186
電郵 : semkse@goodexcel.com.hk","Good Excel Property Consultants Ltd.<br>G/F, Luen Yan House, Kwai Luen Estate, Kwai Chung, N.T.<br>Tel : 2668 0388<br>Fax : 2668 0186 <br>Email: semkse@goodexcel.com.hk<br>","卓安物業顧問有限公司
新界葵涌葵聯邨聯欣樓地下
電話 : 2668 0388
傳真 : 2668 0186
電郵 : semkse@goodexcel.com.hk",,,
114.235230000000115,22.32121,218,On Tat Estate,安達邨,Kwun Tong,觀塘,Kowloon East,九龍東,22.32121,114.23523,Public Rental Housing,租住屋邨,2016,Non-standard,非標準型,11,Yan Tat House<br>Sin Tat House<br>Lai Tat House<br>Chi Tat House<br>Oi Tat House<br>Shing Tat House<br>Chun Tat House<br>Yin Tat House<br>Hau Tat House<br>Him Tat House<br>Ching Tat House,"仁達樓
善達樓
禮達樓
智達樓
愛達樓
誠達樓
俊達樓
賢達樓
孝達樓
謙達樓
正達樓",9 400 ﻿As at 31.3.2019,9 400 截至2019年3月31日的情況,14.05 – 37.68,Not Yet Formed,未成立,"Kowloon East (13) District Tenancy Management Office<br>1/F, Chun Tat House, On Tat Estate, Kwun Tong<br>Telephone: 2177 0162<br>Fax: 2177 1132<br>","房屋署東九龍(十三)區租約事務管理處
九龍觀塘安達邨俊達樓一樓
電話：2177 0162
傳真：2177 1132
","Nice Property Management Limited<br>G/F, Chun Tat House, On Tat Estate, Kwun Tong<br>Telephone: 2319 0821<br>Fax: 2319 1292<br>Email: ontat@nicepml.com.hk","嘉怡物業管理有限公司
九龍觀塘安達邨俊達樓地下
電話：2319 0821
傳真：2319 1292
電郵：ontat@nicepml.com.hk
","Wilson Parking (Holdings Limited)<br>Room 2901, Metroplaza Tower 1, Hing Fong Road, Kwai Chung<br>Telephone: 2830 3845<br>Fax: 2428 6026<br>Email: info@wilsonparking.com.hk","威信停車場管理(控股)有限公司
葵涌興芳路新都會廣場第1座2901室
電話：2830 3845
傳真：2428 6026
電郵：info@wilsonparking.com.hk
",-,-,-
113.952385,22.296284,219,Ying Tung Estate,迎東邨,Islands,離島,New Territories West,新界西,22.296284,113.952385,Public Rental Housing,租住屋邨,2018,Non-standard,非標準式設計,4,Ying Hei House<br>Ying Fook House<br>Ying Chui House<br>Ying Yuet House,"迎喜樓
迎福樓
迎趣樓
迎悅樓",3 600 ﻿As at 31.3.2019,3 600 截至2019年3月31日的情況,14.05 - 37.08,Not Yet Formed,未成立,"Islands District Tenancy Management Office ( Ying Tung Sub-offfice )<br>1/F, Ying Yuet House, YingTung Estate, Tung Chung, Lantau Island, Hong Kong<br>Telephone : 3140 6338<br>Fax: 3140 6220  ","離島區租約事務管理處(迎東分處)
香港大嶼山東涌迎東邨迎悅樓1樓
電話：3140 6338
傳真：3140 6220","Good Excel Property Consultants Ltd.<br>1/F, Ying Yuet House, YingTung Estate, Tung Chung, Lantau Island, Hong Kong<br>Telephone : 2702 8911<br>Fax: 2702 8732","卓安物業顧問有限公司
香港大嶼山東涌迎東邨迎悅樓1樓
電話：2702 8911
傳真：2702 8732","Good Excel Property Consultants Ltd.<br>1/F, Ying Yuet House, YingTung Estate, Tung Chung, Lantau Island, Hong Kong<br>Telephone : 2702 8911<br>Fax: 2702 8732","卓安物業顧問有限公司
香港大嶼山東涌迎東邨迎悅樓1樓
電話：2702 8911
傳真：2702 8732",,,
113.97557,22.414415,220,Yan Tin Estate,欣田邨,Tuen Mun,屯門,New Territories West,新界西,22.414415,113.97557,Public Rental Housing,租住屋邨,2018,Non-standard,非標準型,5,Chun Tin House<br>Yat Tin House<br>Hei Tin House<br>Yuet Tin House<br>Luk Tin House,"俊田樓
逸田樓
喜田樓
悅田樓
綠田樓",4 700 ﻿As at 31.3.2019,4 700 截至2019年3月31日的情況,14.05 - 35.83,Not Yet Formed,未成立,"Tuen Mun West District Tenancy Management Office<br>Unit 2, Wing A, G/F, King Mei House, Shan King Estate, Tuen Mun<br>Telephone: 2465 1212<br>Fax: 2469 9785","屯門西區租約事務管理處
屯門山景邨景美樓地下A翼2號
電話︰2465 1212
傳真︰2469 9785
","Nice Property Management Limited<br>G/F, Hei Tin House, Yan Tin Estate, Tuen Mun<br>Telephone: 2386 0297<br>Fax: 2386 2118","嘉怡物業管理有限公司
屯門欣田邨喜田樓地下
電話︰2386 0297
傳真︰2386 2118
","Nice Property Management Limited<br>G/F, Hei Tin House, Yan Tin Estate, Tuen Mun<br>Telephone: 2386 0297<br>Fax: 2386 2118","嘉怡物業管理有限公司
屯門欣田邨喜田樓地下
電話︰2386 0297
傳真︰2386 2118
",,,
114.12873,22.355677,221,Kwai Tsui Estate,葵翠邨,Kwai Tsing,葵青,New Territories West,新界西,22.355677,114.12873,Public Rental Housing,租住屋邨,2018,Non-standard,非標準型,2,Bik Tsui House<br>Luk Tsui House,"碧翠樓
綠翠樓",900 ﻿As at 31.3.2019,900 截至2019年3月31日的情況,14.05 – 37.51,Not Yet Formed,未成立,"Ha Kwai Chung District Tenancy Management Office<br>G/F, Wing C, Shek Cheung House, Shek Lei (II) Estate<br>T : 2420 6987<br>F : 2429 9431","下葵涌區租約事務管理處
葵涌石籬(二)邨石祥樓地下C翼
電話 : 2420 6987
傳真 : 2429 9431","Good Excel Property Consultants Ltd.<br>Flat 101, 1/F Podium, Kwai Tsui Estate, No. 11 Kwai Yi Road, Kwai Chung, N.T.<br>Tel : 2670 1021<br>Fax : 2670 1499 <br>Email: kwaitsui@goodexcel.com.hk","卓安物業顧問有限公司
新界葵涌葵義路十一號葵翠邨平台一層101室
電話 : 2670 1021
傳真 : 2670 1499
電郵 : kwaitsui@goodexcel.com.hk","Good Excel Property Consultants Ltd.<br>Flat 101, 1/F Podium, Kwai Tsui Estate, No. 11 Kwai Yi Road, Kwai Chung, N.T.<br>Tel : 2670 1021<br>Fax : 2670 1499 <br>Email: kwaitsui@goodexcel.com.hk","卓安物業顧問有限公司
新界葵涌葵義路十一號葵翠邨平台一層101室
電話 : 2670 1021
傳真 : 2670 1499
電郵 : kwaitsui@goodexcel.com.hk ",,,
114.04498,22.442337,222,Long Shin Estate,朗善邨,Yuen Long,元朗,New Territories West,新界西,22.442337,114.04498,Public Rental Housing,租住屋邨,2017,Non-standard,非標準型,3,Shin Leung House<br>Shin Oi House<br>Shin Yung House,"善良樓
善愛樓
善勇樓",1 200 ﻿As at 31.3.2019,1 200 截至2019年3月31日的情況,14.50 - 37.83,Not Yet Formed,未成立,"Yuen Long District Tenancy Management Office (1)<br>G/F, Chuen Shui House, Shui Pin Wai Estate, Yuen Long<br>Telephone: 2442 2461<br>Fax: 2477 3284","元朗區租務事務管理處(一)
元朗水邊圍邨泉水樓地下
電話︰2442 2461
傳真︰2477 3284","Good Excel Property Consultants Ltd.<br>G/F, Shin Leung House, Long Shin Estate, Yuen Long<br>Telephone: 2452 1168<br>Fax: 2451 1722","卓安物業顧問有限公司
元朗朗善邨善良樓地下
電話︰2452 1168
傳真︰2451 1722","Good Excel Property Consultants Ltd.<br>G/F, Shin Leung House, Long Shin Estate, Yuen Long<br>Telephone: 2452 1168<br>Fax: 2451 1722","卓安物業顧問有限公司
元朗朗善邨善良樓地下
電話︰2452 1168
傳真︰2451 1722",,,
